,product_hash,sales_quantity,date_of_sale,requested_delivery_date,unit_price,unit_cost
232691,5c4f77b0c88aa306e667e6096430b339,1.0,2018-10-18T00:00:00,2018-10-18,241.89,384.0
233076,5c4f77b0c88aa306e667e6096430b339,1.0,2018-10-22T00:00:00,2018-10-22,242.14,451.2
232943,5c4f77b0c88aa306e667e6096430b339,2.0,2018-10-22T00:00:00,2018-10-22,242.14,441.6
233006,5c4f77b0c88aa306e667e6096430b339,1.0,2018-10-22T00:00:00,2018-10-22,242.14,441.6
233130,5c4f77b0c88aa306e667e6096430b339,1.0,2018-10-22T00:00:00,2018-10-23,242.04,441.6
233608,5c4f77b0c88aa306e667e6096430b339,1.0,2018-10-24T00:00:00,2018-10-24,243.4,460.8
140025,5c4f77b0c88aa306e667e6096430b339,1.0,2018-10-29T00:00:00,2018-10-29,245.4,384.0
140407,5c4f77b0c88aa306e667e6096430b339,3.0,2018-10-30T00:00:00,2018-10-30,22.91,47.97
140565,5c4f77b0c88aa306e667e6096430b339,1.0,2018-10-31T00:00:00,2018-10-31,237.63,441.6
140724,5c4f77b0c88aa306e667e6096430b339,1.0,2018-11-01T00:00:00,2018-11-01,237.15,441.6
140800,5c4f77b0c88aa306e667e6096430b339,1.0,2018-11-02T00:00:00,2018-11-02,236.64,384.0
141125,5c4f77b0c88aa306e667e6096430b339,1.0,2018-11-05T00:00:00,2018-11-05,236.08,384.0
141173,5c4f77b0c88aa306e667e6096430b339,1.0,2018-11-06T00:00:00,2018-11-06,235.47,403.2
181725,5c4f77b0c88aa306e667e6096430b339,1.0,2018-11-07T00:00:00,2018-11-07,234.81,451.2
182115,5c4f77b0c88aa306e667e6096430b339,1.0,2018-11-08T00:00:00,2018-11-09,234.08,384.0
182016,5c4f77b0c88aa306e667e6096430b339,1.0,2018-11-08T00:00:00,2018-11-09,234.08,384.0
182502,5c4f77b0c88aa306e667e6096430b339,2.0,2018-11-12T00:00:00,2018-11-12,232.4,441.6
182375,5c4f77b0c88aa306e667e6096430b339,1.0,2018-11-12T00:00:00,2018-11-12,232.4,384.0
182955,5c4f77b0c88aa306e667e6096430b339,1.0,2018-11-14T00:00:00,2018-11-14,230.53,408.0
182928,5c4f77b0c88aa306e667e6096430b339,1.0,2018-11-14T00:00:00,2018-11-14,230.53,480.0
72885,5c4f77b0c88aa306e667e6096430b339,3.0,2018-11-15T00:00:00,2018-11-15,22.4,47.97
73356,5c4f77b0c88aa306e667e6096430b339,2.0,2018-11-19T00:00:00,2018-11-19,230.0,384.0
73305,5c4f77b0c88aa306e667e6096430b339,3.0,2018-11-19T00:00:00,2018-11-19,230.0,441.6
73410,5c4f77b0c88aa306e667e6096430b339,1.0,2018-11-19T00:00:00,2018-11-19,230.0,451.2
73519,5c4f77b0c88aa306e667e6096430b339,1.0,2018-11-19T00:00:00,2018-11-19,230.0,384.0
74096,5c4f77b0c88aa306e667e6096430b339,2.0,2018-11-21T00:00:00,2018-11-21,239.51,460.8
74379,5c4f77b0c88aa306e667e6096430b339,2.0,2018-11-22T00:00:00,2018-11-22,240.62,480.0
73345,5c4f77b0c88aa306e667e6096430b339,1.0,2018-11-17T00:00:00,2018-11-23,230.0,480.0
124832,5c4f77b0c88aa306e667e6096430b339,1.0,2018-11-27T00:00:00,2018-11-27,242.04,441.6
125290,5c4f77b0c88aa306e667e6096430b339,1.0,2018-11-29T00:00:00,2018-11-29,23.55,50.102
159401,5c4f77b0c88aa306e667e6096430b339,1.0,2018-12-04T00:00:00,2018-12-04,242.04,408.0
159859,5c4f77b0c88aa306e667e6096430b339,1.0,2018-12-06T00:00:00,2018-12-06,242.04,432.0
163623,5c4f77b0c88aa306e667e6096430b339,1.0,2018-12-17T00:00:00,2018-12-17,242.04,441.6
163716,5c4f77b0c88aa306e667e6096430b339,2.0,2018-12-18T00:00:00,2018-12-18,235.35,408.0
71828,5c4f77b0c88aa306e667e6096430b339,1.0,2019-01-03T00:00:00,2019-01-03,244.0,441.6
71796,5c4f77b0c88aa306e667e6096430b339,1.0,2019-01-03T00:00:00,2019-01-03,244.0,441.6
72020,5c4f77b0c88aa306e667e6096430b339,1.0,2019-01-07T00:00:00,2019-01-07,244.27,384.0
72175,5c4f77b0c88aa306e667e6096430b339,1.0,2019-01-08T00:00:00,2019-01-08,244.45,480.0
72346,5c4f77b0c88aa306e667e6096430b339,1.0,2019-01-09T00:00:00,2019-01-09,244.65,384.0
72688,5c4f77b0c88aa306e667e6096430b339,1.0,2019-01-13T00:00:00,2019-01-14,244.88,441.6
72649,5c4f77b0c88aa306e667e6096430b339,2.0,2019-01-11T00:00:00,2019-01-14,244.88,460.8
72592,5c4f77b0c88aa306e667e6096430b339,1.0,2019-01-11T00:00:00,2019-01-15,244.88,480.0
125652,5c4f77b0c88aa306e667e6096430b339,2.0,2019-01-15T00:00:00,2019-01-15,243.61,460.8
126148,5c4f77b0c88aa306e667e6096430b339,1.0,2019-01-21T00:00:00,2019-01-21,22.75,51.168
126355,5c4f77b0c88aa306e667e6096430b339,1.0,2019-01-22T00:00:00,2019-01-22,24.29,53.3
126640,5c4f77b0c88aa306e667e6096430b339,1.0,2019-01-24T00:00:00,2019-01-24,249.11,384.0
126598,5c4f77b0c88aa306e667e6096430b339,1.0,2019-01-23T00:00:00,2019-01-24,249.11,460.8
126820,5c4f77b0c88aa306e667e6096430b339,1.0,2019-01-25T00:00:00,2019-01-25,249.39,460.8
141843,5c4f77b0c88aa306e667e6096430b339,2.0,2019-01-30T00:00:00,2019-01-30,249.55,441.6
141949,5c4f77b0c88aa306e667e6096430b339,1.0,2019-01-31T00:00:00,2019-01-31,249.55,384.0
142365,5c4f77b0c88aa306e667e6096430b339,1.0,2019-02-04T00:00:00,2019-02-04,249.9,384.0
180232,5c4f77b0c88aa306e667e6096430b339,2.0,2019-02-08T00:00:00,2019-02-08,23.85,51.168
180304,5c4f77b0c88aa306e667e6096430b339,1.0,2019-02-08T00:00:00,2019-02-08,230.0,432.0
180480,5c4f77b0c88aa306e667e6096430b339,2.0,2019-02-11T00:00:00,2019-02-11,249.9,441.6
180731,5c4f77b0c88aa306e667e6096430b339,1.0,2019-02-12T00:00:00,2019-02-12,249.9,384.0
181299,5c4f77b0c88aa306e667e6096430b339,1.0,2019-02-18T00:00:00,2019-02-18,249.9,441.6
223937,5c4f77b0c88aa306e667e6096430b339,1.0,2019-02-21T00:00:00,2019-02-21,249.9,451.2
223978,5c4f77b0c88aa306e667e6096430b339,2.0,2019-02-21T00:00:00,2019-02-21,249.9,460.8
224047,5c4f77b0c88aa306e667e6096430b339,1.0,2019-02-21T00:00:00,2019-02-22,249.9,460.8
224393,5c4f77b0c88aa306e667e6096430b339,1.0,2019-02-26T00:00:00,2019-02-26,249.9,384.0
224417,5c4f77b0c88aa306e667e6096430b339,1.0,2019-02-26T00:00:00,2019-02-26,249.9,451.2
224765,5c4f77b0c88aa306e667e6096430b339,1.0,2019-03-01T00:00:00,2019-03-01,249.9,460.8
224870,5c4f77b0c88aa306e667e6096430b339,1.0,2019-03-04T00:00:00,2019-03-04,249.9,432.0
230895,5c4f77b0c88aa306e667e6096430b339,1.0,2019-03-06T00:00:00,2019-03-06,23.69,51.168
231148,5c4f77b0c88aa306e667e6096430b339,2.0,2019-03-08T00:00:00,2019-03-08,249.9,432.0
231328,5c4f77b0c88aa306e667e6096430b339,1.0,2019-03-11T00:00:00,2019-03-11,249.9,403.2
231435,5c4f77b0c88aa306e667e6096430b339,1.0,2019-03-12T00:00:00,2019-03-12,23.61,53.3
231380,5c4f77b0c88aa306e667e6096430b339,1.0,2019-03-12T00:00:00,2019-03-12,249.9,441.6
231900,5c4f77b0c88aa306e667e6096430b339,1.0,2019-03-15T00:00:00,2019-03-15,233.69,384.0
232025,5c4f77b0c88aa306e667e6096430b339,2.0,2019-03-18T00:00:00,2019-03-18,233.06,441.6
232055,5c4f77b0c88aa306e667e6096430b339,2.0,2019-03-18T00:00:00,2019-03-18,233.06,441.6
19633,5c4f77b0c88aa306e667e6096430b339,1.0,2019-03-19T00:00:00,2019-03-19,230.0,432.0
19683,5c4f77b0c88aa306e667e6096430b339,1.0,2019-03-20T00:00:00,2019-03-20,230.0,417.6
20489,5c4f77b0c88aa306e667e6096430b339,1.0,2019-03-25T00:00:00,2019-03-25,230.0,480.0
20378,5c4f77b0c88aa306e667e6096430b339,3.0,2019-03-25T00:00:00,2019-03-25,230.0,441.6
20358,5c4f77b0c88aa306e667e6096430b339,1.0,2019-03-23T00:00:00,2019-03-25,230.0,480.0
48610,5c4f77b0c88aa306e667e6096430b339,1.0,2019-04-01T00:00:00,2019-04-01,230.0,441.6
48602,5c4f77b0c88aa306e667e6096430b339,1.0,2019-04-01T00:00:00,2019-04-02,230.0,441.6
48782,5c4f77b0c88aa306e667e6096430b339,2.0,2019-04-02T00:00:00,2019-04-02,230.0,384.0
48790,5c4f77b0c88aa306e667e6096430b339,1.0,2019-04-02T00:00:00,2019-04-02,22.07,47.97
48846,5c4f77b0c88aa306e667e6096430b339,1.0,2019-04-02T00:00:00,2019-04-02,230.0,460.8
49030,5c4f77b0c88aa306e667e6096430b339,1.0,2019-04-03T00:00:00,2019-04-03,230.0,441.6
49763,5c4f77b0c88aa306e667e6096430b339,1.0,2019-04-09T00:00:00,2019-04-09,230.0,384.0
211402,5c4f77b0c88aa306e667e6096430b339,2.0,2019-04-16T00:00:00,2019-04-16,201.88,384.0
211430,5c4f77b0c88aa306e667e6096430b339,1.0,2019-04-16T00:00:00,2019-04-16,201.88,408.0
211862,5c4f77b0c88aa306e667e6096430b339,1.0,2019-04-23T00:00:00,2019-04-23,200.97,441.6
245729,5c4f77b0c88aa306e667e6096430b339,1.0,2019-04-24T00:00:00,2019-04-24,19.11,51.168
245962,5c4f77b0c88aa306e667e6096430b339,1.0,2019-04-25T00:00:00,2019-04-25,200.33,460.8
246393,5c4f77b0c88aa306e667e6096430b339,1.0,2019-04-30T00:00:00,2019-04-30,200.0,384.0
246675,5c4f77b0c88aa306e667e6096430b339,1.0,2019-05-03T00:00:00,2019-05-03,200.0,432.0
246768,5c4f77b0c88aa306e667e6096430b339,1.0,2019-05-03T00:00:00,2019-05-06,200.0,384.0
246876,5c4f77b0c88aa306e667e6096430b339,1.0,2019-05-06T00:00:00,2019-05-06,200.0,403.2
246901,5c4f77b0c88aa306e667e6096430b339,1.0,2019-05-06T00:00:00,2019-05-06,200.0,451.2
247000,5c4f77b0c88aa306e667e6096430b339,1.0,2019-05-07T00:00:00,2019-05-07,200.0,384.0
5395,5c4f77b0c88aa306e667e6096430b339,1.0,2019-05-13T00:00:00,2019-05-13,18.5,45.305
5696,5c4f77b0c88aa306e667e6096430b339,1.0,2019-05-14T00:00:00,2019-05-14,200.0,480.0
5660,5c4f77b0c88aa306e667e6096430b339,1.0,2019-05-14T00:00:00,2019-05-14,200.0,384.0
5596,5c4f77b0c88aa306e667e6096430b339,1.0,2019-05-14T00:00:00,2019-05-15,200.0,408.0
5999,5c4f77b0c88aa306e667e6096430b339,3.0,2019-05-17T00:00:00,2019-05-17,200.0,460.8
61417,5c4f77b0c88aa306e667e6096430b339,1.0,2019-05-21T00:00:00,2019-05-21,200.0,441.6
61350,5c4f77b0c88aa306e667e6096430b339,1.0,2019-05-21T00:00:00,2019-05-21,200.0,384.0
61638,5c4f77b0c88aa306e667e6096430b339,1.0,2019-05-23T00:00:00,2019-05-23,200.0,480.0
61972,5c4f77b0c88aa306e667e6096430b339,1.0,2019-05-27T00:00:00,2019-05-27,200.0,451.2
61887,5c4f77b0c88aa306e667e6096430b339,1.0,2019-05-27T00:00:00,2019-05-27,200.0,480.0
62067,5c4f77b0c88aa306e667e6096430b339,1.0,2019-05-28T00:00:00,2019-05-29,18.68,50.102
62506,5c4f77b0c88aa306e667e6096430b339,1.0,2019-06-03T00:00:00,2019-06-03,200.0,384.0
206539,5c4f77b0c88aa306e667e6096430b339,1.0,2019-06-07T00:00:00,2019-06-07,200.0,441.6
207003,5c4f77b0c88aa306e667e6096430b339,3.0,2019-06-11T00:00:00,2019-06-12,18.77,47.97
250256,5c4f77b0c88aa306e667e6096430b339,1.0,2019-06-17T00:00:00,2019-06-17,200.0,451.2
250595,5c4f77b0c88aa306e667e6096430b339,2.0,2019-06-24T00:00:00,2019-06-24,200.0,441.6
250548,5c4f77b0c88aa306e667e6096430b339,1.0,2019-06-24T00:00:00,2019-06-24,200.0,441.6
250833,5c4f77b0c88aa306e667e6096430b339,2.0,2019-06-26T00:00:00,2019-06-26,200.0,432.0
250997,5c4f77b0c88aa306e667e6096430b339,2.0,2019-06-28T00:00:00,2019-06-28,200.0,441.6
250950,5c4f77b0c88aa306e667e6096430b339,1.0,2019-06-27T00:00:00,2019-06-28,200.0,480.0
156226,5c4f77b0c88aa306e667e6096430b339,2.0,2019-07-08T00:00:00,2019-07-08,18.96,50.102
156800,5c4f77b0c88aa306e667e6096430b339,1.0,2019-07-15T00:00:00,2019-07-15,200.0,451.2
156865,5c4f77b0c88aa306e667e6096430b339,1.0,2019-07-15T00:00:00,2019-07-15,18.95,51.168
156883,5c4f77b0c88aa306e667e6096430b339,1.0,2019-07-15T00:00:00,2019-07-15,200.0,441.6
156958,5c4f77b0c88aa306e667e6096430b339,1.0,2019-07-16T00:00:00,2019-07-16,200.0,441.6
157067,5c4f77b0c88aa306e667e6096430b339,1.0,2019-07-17T00:00:00,2019-07-17,200.0,441.6
165669,5c4f77b0c88aa306e667e6096430b339,1.0,2019-07-23T00:00:00,2019-07-23,200.0,460.8
165961,5c4f77b0c88aa306e667e6096430b339,1.0,2019-07-29T00:00:00,2019-07-29,200.0,441.6
166145,5c4f77b0c88aa306e667e6096430b339,1.0,2019-07-31T00:00:00,2019-07-31,200.0,441.6
166663,5c4f77b0c88aa306e667e6096430b339,1.0,2019-08-08T00:00:00,2019-08-08,200.0,384.0
90130,5c4f77b0c88aa306e667e6096430b339,1.0,2019-08-13T00:00:00,2019-08-13,200.0,384.0
90204,5c4f77b0c88aa306e667e6096430b339,1.0,2019-08-13T00:00:00,2019-08-13,200.0,451.2
90158,5c4f77b0c88aa306e667e6096430b339,1.0,2019-08-13T00:00:00,2019-08-13,200.0,480.0
90095,5c4f77b0c88aa306e667e6096430b339,1.0,2019-08-13T00:00:00,2019-08-13,200.0,384.0
90366,5c4f77b0c88aa306e667e6096430b339,1.0,2019-08-15T00:00:00,2019-08-15,200.0,451.2
90632,5c4f77b0c88aa306e667e6096430b339,1.0,2019-08-19T00:00:00,2019-08-19,200.0,441.6
90993,5c4f77b0c88aa306e667e6096430b339,1.0,2019-08-21T00:00:00,2019-08-21,18.59,45.305
107874,5c4f77b0c88aa306e667e6096430b339,1.0,2019-08-22T00:00:00,2019-08-22,200.0,441.6
108129,5c4f77b0c88aa306e667e6096430b339,1.0,2019-08-26T00:00:00,2019-08-26,200.0,384.0
108035,5c4f77b0c88aa306e667e6096430b339,1.0,2019-08-24T00:00:00,2019-08-26,18.67,53.3
108277,5c4f77b0c88aa306e667e6096430b339,1.0,2019-08-27T00:00:00,2019-08-27,200.0,384.0
108441,5c4f77b0c88aa306e667e6096430b339,3.0,2019-08-28T00:00:00,2019-08-28,200.0,460.8
108450,5c4f77b0c88aa306e667e6096430b339,1.0,2019-08-28T00:00:00,2019-08-29,200.0,408.0
108600,5c4f77b0c88aa306e667e6096430b339,1.0,2019-08-30T00:00:00,2019-08-30,200.0,432.0
108792,5c4f77b0c88aa306e667e6096430b339,1.0,2019-09-02T00:00:00,2019-09-02,200.0,451.2
109022,5c4f77b0c88aa306e667e6096430b339,1.0,2019-09-03T00:00:00,2019-09-03,200.0,460.8
109070,5c4f77b0c88aa306e667e6096430b339,1.0,2019-09-04T00:00:00,2019-09-04,200.0,384.0
134122,5c4f77b0c88aa306e667e6096430b339,1.0,2019-09-06T00:00:00,2019-09-06,200.0,480.0
134139,5c4f77b0c88aa306e667e6096430b339,3.0,2019-09-06T00:00:00,2019-09-06,200.0,460.8
134236,5c4f77b0c88aa306e667e6096430b339,1.0,2019-09-09T00:00:00,2019-09-09,200.0,460.8
134196,5c4f77b0c88aa306e667e6096430b339,1.0,2019-09-09T00:00:00,2019-09-09,18.78,50.102
134156,5c4f77b0c88aa306e667e6096430b339,1.0,2019-09-06T00:00:00,2019-09-09,200.0,441.6
134159,5c4f77b0c88aa306e667e6096430b339,2.0,2019-09-06T00:00:00,2019-09-09,18.72,53.3
134365,5c4f77b0c88aa306e667e6096430b339,1.0,2019-09-09T00:00:00,2019-09-09,200.0,441.6
134466,5c4f77b0c88aa306e667e6096430b339,2.0,2019-09-10T00:00:00,2019-09-10,200.0,384.0
134604,5c4f77b0c88aa306e667e6096430b339,1.0,2019-09-10T00:00:00,2019-09-10,200.0,480.0
134405,5c4f77b0c88aa306e667e6096430b339,1.0,2019-09-09T00:00:00,2019-09-10,200.0,480.0
134795,5c4f77b0c88aa306e667e6096430b339,1.0,2019-09-12T00:00:00,2019-09-12,18.76,53.3
134907,5c4f77b0c88aa306e667e6096430b339,2.0,2019-09-13T00:00:00,2019-09-13,200.0,460.8
135148,5c4f77b0c88aa306e667e6096430b339,1.0,2019-09-16T00:00:00,2019-09-16,200.0,384.0
135270,5c4f77b0c88aa306e667e6096430b339,1.0,2019-09-17T00:00:00,2019-09-17,200.0,432.0
189320,5c4f77b0c88aa306e667e6096430b339,2.0,2019-09-19T00:00:00,2019-09-19,200.0,441.6
189452,5c4f77b0c88aa306e667e6096430b339,2.0,2019-09-20T00:00:00,2019-09-20,200.0,432.0
189445,5c4f77b0c88aa306e667e6096430b339,1.0,2019-09-20T00:00:00,2019-09-20,200.0,384.0
189554,5c4f77b0c88aa306e667e6096430b339,1.0,2019-09-23T00:00:00,2019-09-23,200.0,432.0
189723,5c4f77b0c88aa306e667e6096430b339,1.0,2019-09-23T00:00:00,2019-09-24,200.0,451.2
189715,5c4f77b0c88aa306e667e6096430b339,1.0,2019-09-23T00:00:00,2019-09-24,200.0,480.0
190501,5c4f77b0c88aa306e667e6096430b339,1.0,2019-09-30T00:00:00,2019-10-01,200.0,480.0
190604,5c4f77b0c88aa306e667e6096430b339,1.0,2019-10-01T00:00:00,2019-10-01,200.0,408.0
190350,5c4f77b0c88aa306e667e6096430b339,1.0,2019-09-30T00:00:00,2019-10-01,200.0,441.6
99177,5c4f77b0c88aa306e667e6096430b339,1.0,2019-10-07T00:00:00,2019-10-07,200.0,441.6
99189,5c4f77b0c88aa306e667e6096430b339,1.0,2019-10-07T00:00:00,2019-10-07,200.0,441.6
99507,5c4f77b0c88aa306e667e6096430b339,1.0,2019-10-08T00:00:00,2019-10-08,200.0,384.0
99648,5c4f77b0c88aa306e667e6096430b339,1.0,2019-10-09T00:00:00,2019-10-09,200.0,441.6
100137,5c4f77b0c88aa306e667e6096430b339,1.0,2019-10-14T00:00:00,2019-10-14,18.47,50.102
100306,5c4f77b0c88aa306e667e6096430b339,2.0,2019-10-15T00:00:00,2019-10-15,200.0,432.0
100326,5c4f77b0c88aa306e667e6096430b339,1.0,2019-10-15T00:00:00,2019-10-15,200.0,384.0
100749,5c4f77b0c88aa306e667e6096430b339,1.0,2019-10-17T00:00:00,2019-10-17,200.0,441.6
101012,5c4f77b0c88aa306e667e6096430b339,1.0,2019-10-18T00:00:00,2019-10-18,200.0,451.2
100866,5c4f77b0c88aa306e667e6096430b339,1.0,2019-10-17T00:00:00,2019-10-18,18.51,45.305
100991,5c4f77b0c88aa306e667e6096430b339,2.0,2019-10-18T00:00:00,2019-10-18,200.0,451.2
101191,5c4f77b0c88aa306e667e6096430b339,1.0,2019-10-21T00:00:00,2019-10-21,200.0,441.6
145841,5c4f77b0c88aa306e667e6096430b339,1.0,2019-10-22T00:00:00,2019-10-22,200.0,384.0
101347,5c4f77b0c88aa306e667e6096430b339,1.0,2019-10-21T00:00:00,2019-10-22,200.0,480.0
101351,5c4f77b0c88aa306e667e6096430b339,2.0,2019-10-22T00:00:00,2019-10-22,200.0,441.6
145964,5c4f77b0c88aa306e667e6096430b339,1.0,2019-10-23T00:00:00,2019-10-24,200.0,480.0
146387,5c4f77b0c88aa306e667e6096430b339,1.0,2019-10-25T00:00:00,2019-10-25,18.63,47.97
146664,5c4f77b0c88aa306e667e6096430b339,1.0,2019-10-28T00:00:00,2019-10-28,200.0,451.2
146840,5c4f77b0c88aa306e667e6096430b339,1.0,2019-10-29T00:00:00,2019-10-29,200.0,441.6
146795,5c4f77b0c88aa306e667e6096430b339,2.0,2019-10-29T00:00:00,2019-10-29,200.0,441.6
146728,5c4f77b0c88aa306e667e6096430b339,2.0,2019-10-28T00:00:00,2019-10-29,18.61,50.102
146805,5c4f77b0c88aa306e667e6096430b339,2.0,2019-10-29T00:00:00,2019-10-29,200.0,384.0
146852,5c4f77b0c88aa306e667e6096430b339,1.0,2019-10-29T00:00:00,2019-10-30,200.0,432.0
175669,5c4f77b0c88aa306e667e6096430b339,1.0,2019-10-31T00:00:00,2019-10-31,200.0,441.6
175693,5c4f77b0c88aa306e667e6096430b339,3.0,2019-10-31T00:00:00,2019-10-31,200.0,460.8
176262,5c4f77b0c88aa306e667e6096430b339,1.0,2019-11-05T00:00:00,2019-11-05,200.0,441.6
176919,5c4f77b0c88aa306e667e6096430b339,1.0,2019-11-08T00:00:00,2019-11-08,200.0,432.0
195386,5c4f77b0c88aa306e667e6096430b339,1.0,2019-11-11T00:00:00,2019-11-11,200.0,480.0
195575,5c4f77b0c88aa306e667e6096430b339,1.0,2019-11-12T00:00:00,2019-11-12,200.0,441.6
196401,5c4f77b0c88aa306e667e6096430b339,1.0,2019-11-15T00:00:00,2019-11-15,200.0,441.6
196338,5c4f77b0c88aa306e667e6096430b339,1.0,2019-11-15T00:00:00,2019-11-15,200.0,408.0
196318,5c4f77b0c88aa306e667e6096430b339,1.0,2019-11-15T00:00:00,2019-11-15,200.0,460.8
260131,5c4f77b0c88aa306e667e6096430b339,1.0,2019-11-18T00:00:00,2019-11-18,200.0,451.2
196576,5c4f77b0c88aa306e667e6096430b339,3.0,2019-11-18T00:00:00,2019-11-18,200.0,441.6
260048,5c4f77b0c88aa306e667e6096430b339,1.0,2019-11-18T00:00:00,2019-11-18,200.0,441.6
196595,5c4f77b0c88aa306e667e6096430b339,2.0,2019-11-18T00:00:00,2019-11-18,200.0,403.2
260207,5c4f77b0c88aa306e667e6096430b339,1.0,2019-11-18T00:00:00,2019-11-19,200.0,451.2
260312,5c4f77b0c88aa306e667e6096430b339,2.0,2019-11-19T00:00:00,2019-11-19,200.0,384.0
260420,5c4f77b0c88aa306e667e6096430b339,2.0,2019-11-19T00:00:00,2019-11-19,200.0,384.0
260284,5c4f77b0c88aa306e667e6096430b339,1.0,2019-11-19T00:00:00,2019-11-19,18.76,47.97
260670,5c4f77b0c88aa306e667e6096430b339,1.0,2019-11-20T00:00:00,2019-11-20,200.0,432.0
260872,5c4f77b0c88aa306e667e6096430b339,1.0,2019-11-21T00:00:00,2019-11-21,200.0,480.0
15441,5c4f77b0c88aa306e667e6096430b339,1.0,2019-11-26T00:00:00,2019-11-27,18.85,55.5
15850,5c4f77b0c88aa306e667e6096430b339,1.0,2019-11-27T00:00:00,2019-11-27,200.0,500.0
16047,5c4f77b0c88aa306e667e6096430b339,1.0,2019-11-28T00:00:00,2019-11-28,200.0,450.0
16252,5c4f77b0c88aa306e667e6096430b339,1.0,2019-11-29T00:00:00,2019-11-29,200.0,460.0
16271,5c4f77b0c88aa306e667e6096430b339,2.0,2019-11-29T00:00:00,2019-11-29,200.0,460.0
16393,5c4f77b0c88aa306e667e6096430b339,1.0,2019-12-02T00:00:00,2019-12-02,19.05,49.95
16471,5c4f77b0c88aa306e667e6096430b339,2.0,2019-12-02T00:00:00,2019-12-02,200.0,450.0
52832,5c4f77b0c88aa306e667e6096430b339,2.0,2019-12-05T00:00:00,2019-12-05,200.0,460.0
53276,5c4f77b0c88aa306e667e6096430b339,1.0,2019-12-09T00:00:00,2019-12-09,200.0,460.0
53340,5c4f77b0c88aa306e667e6096430b339,1.0,2019-12-09T00:00:00,2019-12-09,200.0,470.0
53327,5c4f77b0c88aa306e667e6096430b339,1.0,2019-12-09T00:00:00,2019-12-09,200.0,470.0
53506,5c4f77b0c88aa306e667e6096430b339,4.0,2019-12-10T00:00:00,2019-12-10,200.0,430.0
53774,5c4f77b0c88aa306e667e6096430b339,2.0,2019-12-11T00:00:00,2019-12-11,18.93,44.4
212160,5c4f77b0c88aa306e667e6096430b339,1.0,2019-12-13T00:00:00,2019-12-13,200.0,480.0
212272,5c4f77b0c88aa306e667e6096430b339,2.0,2019-12-16T00:00:00,2019-12-16,200.0,460.0
244496,5c4f77b0c88aa306e667e6096430b339,1.0,2020-01-03T00:00:00,2020-01-03,200.0,460.0
244585,5c4f77b0c88aa306e667e6096430b339,1.0,2020-01-06T00:00:00,2020-01-07,200.0,480.0
244831,5c4f77b0c88aa306e667e6096430b339,1.0,2020-01-07T00:00:00,2020-01-08,200.0,460.0
245020,5c4f77b0c88aa306e667e6096430b339,1.0,2020-01-08T00:00:00,2020-01-08,200.0,460.0
245082,5c4f77b0c88aa306e667e6096430b339,1.0,2020-01-08T00:00:00,2020-01-09,200.0,450.0
245492,5c4f77b0c88aa306e667e6096430b339,1.0,2020-01-13T00:00:00,2020-01-13,200.0,460.0
51332,5c4f77b0c88aa306e667e6096430b339,1.0,2020-01-15T00:00:00,2020-01-15,200.0,460.0
51416,5c4f77b0c88aa306e667e6096430b339,9.0,2020-01-16T00:00:00,2020-01-16,200.0,430.0
51572,5c4f77b0c88aa306e667e6096430b339,2.0,2020-01-17T00:00:00,2020-01-17,200.0,480.0
51712,5c4f77b0c88aa306e667e6096430b339,1.0,2020-01-20T00:00:00,2020-01-20,18.97,49.95
51780,5c4f77b0c88aa306e667e6096430b339,1.0,2020-01-20T00:00:00,2020-01-20,200.0,470.0
52059,5c4f77b0c88aa306e667e6096430b339,1.0,2020-01-22T00:00:00,2020-01-22,200.0,460.0
16770,5c4f77b0c88aa306e667e6096430b339,1.0,2020-01-29T00:00:00,2020-01-29,18.88,55.5
17295,5c4f77b0c88aa306e667e6096430b339,1.0,2020-02-03T00:00:00,2020-02-03,200.0,425.0
17483,5c4f77b0c88aa306e667e6096430b339,1.0,2020-02-04T00:00:00,2020-02-04,200.0,400.0
17451,5c4f77b0c88aa306e667e6096430b339,1.0,2020-02-04T00:00:00,2020-02-04,200.0,450.0
17854,5c4f77b0c88aa306e667e6096430b339,1.0,2020-02-06T00:00:00,2020-02-06,200.0,440.0
228131,5c4f77b0c88aa306e667e6096430b339,1.0,2020-02-10T00:00:00,2020-02-10,18.98,53.28
228516,5c4f77b0c88aa306e667e6096430b339,1.0,2020-02-12T00:00:00,2020-02-12,200.0,480.0
229206,5c4f77b0c88aa306e667e6096430b339,1.0,2020-02-19T00:00:00,2020-02-19,200.0,460.0
229261,5c4f77b0c88aa306e667e6096430b339,1.0,2020-02-20T00:00:00,2020-02-20,18.91,52.17
227032,5c4f77b0c88aa306e667e6096430b339,1.0,2020-02-26T00:00:00,2020-02-26,200.0,480.0
227205,5c4f77b0c88aa306e667e6096430b339,1.0,2020-02-27T00:00:00,2020-02-27,200.0,470.0
227124,5c4f77b0c88aa306e667e6096430b339,1.0,2020-02-26T00:00:00,2020-02-27,200.0,450.0
227547,5c4f77b0c88aa306e667e6096430b339,1.0,2020-03-02T00:00:00,2020-03-02,200.0,460.0
227524,5c4f77b0c88aa306e667e6096430b339,2.0,2020-03-02T00:00:00,2020-03-02,200.0,460.0
227937,5c4f77b0c88aa306e667e6096430b339,1.0,2020-03-04T00:00:00,2020-03-04,200.0,450.0
227907,5c4f77b0c88aa306e667e6096430b339,1.0,2020-03-04T00:00:00,2020-03-04,200.0,480.0
