,product_hash,sales_quantity,date_of_sale,requested_delivery_date,unit_price,unit_cost
11261,3b777b775721dfa8d36de2a320a03e53,1.0,2017-10-11T00:00:00,2017-10-11,120.96,202.1
11411,3b777b775721dfa8d36de2a320a03e53,2.0,2017-10-13T00:00:00,2017-10-13,124.6,197.8
11495,3b777b775721dfa8d36de2a320a03e53,1.0,2017-10-16T00:00:00,2017-10-16,124.62,215.0
11704,3b777b775721dfa8d36de2a320a03e53,1.0,2017-10-16T00:00:00,2017-10-17,124.63,215.0
11815,3b777b775721dfa8d36de2a320a03e53,1.0,2017-10-17T00:00:00,2017-10-17,124.63,202.1
11917,3b777b775721dfa8d36de2a320a03e53,1.0,2017-10-17T00:00:00,2017-10-17,124.63,189.2
12009,3b777b775721dfa8d36de2a320a03e53,1.0,2017-10-17T00:00:00,2017-10-17,124.63,215.0
254255,3b777b775721dfa8d36de2a320a03e53,1.0,2017-10-20T00:00:00,2017-10-20,124.68,206.4
254427,3b777b775721dfa8d36de2a320a03e53,2.0,2017-10-23T00:00:00,2017-10-23,124.69,215.0
254502,3b777b775721dfa8d36de2a320a03e53,1.0,2017-10-23T00:00:00,2017-10-23,124.69,206.4
254770,3b777b775721dfa8d36de2a320a03e53,1.0,2017-10-24T00:00:00,2017-10-24,124.74,197.8
255273,3b777b775721dfa8d36de2a320a03e53,1.0,2017-10-26T00:00:00,2017-10-26,124.75,215.0
200190,3b777b775721dfa8d36de2a320a03e53,2.0,2017-10-30T00:00:00,2017-10-30,124.77,197.8
200224,3b777b775721dfa8d36de2a320a03e53,1.0,2017-10-30T00:00:00,2017-10-30,124.77,215.0
200662,3b777b775721dfa8d36de2a320a03e53,1.0,2017-11-01T00:00:00,2017-11-01,124.81,202.1
200919,3b777b775721dfa8d36de2a320a03e53,1.0,2017-11-02T00:00:00,2017-11-02,124.83,189.2
200987,3b777b775721dfa8d36de2a320a03e53,1.0,2017-11-03T00:00:00,2017-11-03,124.85,197.8
201211,3b777b775721dfa8d36de2a320a03e53,1.0,2017-11-06T00:00:00,2017-11-06,124.87,215.0
36054,3b777b775721dfa8d36de2a320a03e53,3.0,2017-11-07T00:00:00,2017-11-10,124.89,206.4
36875,3b777b775721dfa8d36de2a320a03e53,2.0,2017-11-13T00:00:00,2017-11-14,124.95,197.8
33128,3b777b775721dfa8d36de2a320a03e53,1.0,2017-11-16T00:00:00,2017-11-16,124.31,215.0
33643,3b777b775721dfa8d36de2a320a03e53,1.0,2017-11-20T00:00:00,2017-11-20,127.89,215.0
33670,3b777b775721dfa8d36de2a320a03e53,1.0,2017-11-20T00:00:00,2017-11-20,127.89,215.0
33483,3b777b775721dfa8d36de2a320a03e53,2.0,2017-11-20T00:00:00,2017-11-20,127.89,215.0
34043,3b777b775721dfa8d36de2a320a03e53,1.0,2017-11-21T00:00:00,2017-11-21,128.05,215.0
34241,3b777b775721dfa8d36de2a320a03e53,1.0,2017-11-22T00:00:00,2017-11-22,128.08,215.0
34595,3b777b775721dfa8d36de2a320a03e53,1.0,2017-11-23T00:00:00,2017-11-23,128.11,206.4
34418,3b777b775721dfa8d36de2a320a03e53,2.0,2017-11-22T00:00:00,2017-11-23,128.08,197.8
30676,3b777b775721dfa8d36de2a320a03e53,1.0,2017-11-27T00:00:00,2017-11-27,128.21,202.1
31024,3b777b775721dfa8d36de2a320a03e53,1.0,2017-11-28T00:00:00,2017-11-29,128.24,202.1
37560,3b777b775721dfa8d36de2a320a03e53,2.0,2017-12-01T00:00:00,2017-12-01,128.28,206.4
37787,3b777b775721dfa8d36de2a320a03e53,1.0,2017-12-04T00:00:00,2017-12-04,128.35,215.0
37761,3b777b775721dfa8d36de2a320a03e53,2.0,2017-12-04T00:00:00,2017-12-04,128.35,215.0
37699,3b777b775721dfa8d36de2a320a03e53,3.0,2017-12-04T00:00:00,2017-12-04,128.35,215.0
38615,3b777b775721dfa8d36de2a320a03e53,3.0,2017-12-07T00:00:00,2017-12-08,128.59,202.1
38782,3b777b775721dfa8d36de2a320a03e53,1.0,2017-12-08T00:00:00,2017-12-11,128.72,202.1
214632,3b777b775721dfa8d36de2a320a03e53,1.0,2017-12-11T00:00:00,2017-12-11,128.72,215.0
214787,3b777b775721dfa8d36de2a320a03e53,2.0,2017-12-12T00:00:00,2017-12-12,128.81,202.1
214895,3b777b775721dfa8d36de2a320a03e53,2.0,2017-12-12T00:00:00,2017-12-12,128.91,197.8
215057,3b777b775721dfa8d36de2a320a03e53,2.0,2017-12-13T00:00:00,2017-12-13,128.91,197.8
215232,3b777b775721dfa8d36de2a320a03e53,1.0,2017-12-14T00:00:00,2017-12-14,129.13,202.1
215437,3b777b775721dfa8d36de2a320a03e53,1.0,2017-12-15T00:00:00,2017-12-18,129.19,206.4
215509,3b777b775721dfa8d36de2a320a03e53,1.0,2017-12-18T00:00:00,2017-12-18,129.19,197.8
241485,3b777b775721dfa8d36de2a320a03e53,1.0,2017-12-20T00:00:00,2017-12-20,129.31,215.0
241970,3b777b775721dfa8d36de2a320a03e53,3.0,2017-12-27T00:00:00,2017-12-28,129.37,197.8
241991,3b777b775721dfa8d36de2a320a03e53,1.0,2017-12-28T00:00:00,2017-12-28,129.37,215.0
242034,3b777b775721dfa8d36de2a320a03e53,1.0,2017-12-28T00:00:00,2017-12-28,129.37,197.8
242128,3b777b775721dfa8d36de2a320a03e53,1.0,2018-01-02T00:00:00,2018-01-02,129.8,215.0
242234,3b777b775721dfa8d36de2a320a03e53,1.0,2018-01-03T00:00:00,2018-01-03,129.88,202.1
242187,3b777b775721dfa8d36de2a320a03e53,3.0,2018-01-02T00:00:00,2018-01-03,129.8,197.8
132561,3b777b775721dfa8d36de2a320a03e53,1.0,2018-01-11T00:00:00,2018-01-11,130.22,215.0
132482,3b777b775721dfa8d36de2a320a03e53,2.0,2018-01-11T00:00:00,2018-01-11,130.22,189.2
132819,3b777b775721dfa8d36de2a320a03e53,1.0,2018-01-12T00:00:00,2018-01-12,130.63,240.0
132696,3b777b775721dfa8d36de2a320a03e53,1.0,2018-01-12T00:00:00,2018-01-12,130.52,230.4
132905,3b777b775721dfa8d36de2a320a03e53,3.0,2018-01-15T00:00:00,2018-01-15,130.63,240.0
132888,3b777b775721dfa8d36de2a320a03e53,3.0,2018-01-15T00:00:00,2018-01-15,130.63,220.8
132998,3b777b775721dfa8d36de2a320a03e53,1.0,2018-01-15T00:00:00,2018-01-16,130.94,230.4
133526,3b777b775721dfa8d36de2a320a03e53,1.0,2018-01-22T00:00:00,2018-01-22,130.94,240.0
133789,3b777b775721dfa8d36de2a320a03e53,1.0,2018-01-22T00:00:00,2018-01-22,130.94,225.6
190730,3b777b775721dfa8d36de2a320a03e53,1.0,2018-01-23T00:00:00,2018-01-23,129.83,240.0
133777,3b777b775721dfa8d36de2a320a03e53,2.0,2018-01-22T00:00:00,2018-01-23,130.94,220.8
133851,3b777b775721dfa8d36de2a320a03e53,1.0,2018-01-23T00:00:00,2018-01-23,130.94,240.0
133757,3b777b775721dfa8d36de2a320a03e53,1.0,2018-01-22T00:00:00,2018-01-23,130.94,240.0
190873,3b777b775721dfa8d36de2a320a03e53,1.0,2018-01-24T00:00:00,2018-01-24,129.73,220.8
190755,3b777b775721dfa8d36de2a320a03e53,2.0,2018-01-23T00:00:00,2018-01-24,129.83,240.0
191241,3b777b775721dfa8d36de2a320a03e53,2.0,2018-01-29T00:00:00,2018-01-29,129.67,220.8
191620,3b777b775721dfa8d36de2a320a03e53,2.0,2018-01-30T00:00:00,2018-01-30,129.64,240.0
192077,3b777b775721dfa8d36de2a320a03e53,1.0,2018-02-02T00:00:00,2018-02-02,132.76,225.6
80691,3b777b775721dfa8d36de2a320a03e53,1.0,2018-02-05T00:00:00,2018-02-05,132.78,240.0
80610,3b777b775721dfa8d36de2a320a03e53,2.0,2018-02-05T00:00:00,2018-02-05,132.78,220.8
80887,3b777b775721dfa8d36de2a320a03e53,2.0,2018-02-06T00:00:00,2018-02-06,132.86,220.8
81995,3b777b775721dfa8d36de2a320a03e53,1.0,2018-02-19T00:00:00,2018-02-19,132.91,240.0
115598,3b777b775721dfa8d36de2a320a03e53,1.0,2018-02-20T00:00:00,2018-02-20,132.94,240.0
115505,3b777b775721dfa8d36de2a320a03e53,2.0,2018-02-19T00:00:00,2018-02-20,132.91,240.0
115826,3b777b775721dfa8d36de2a320a03e53,2.0,2018-02-21T00:00:00,2018-02-21,133.03,225.6
115845,3b777b775721dfa8d36de2a320a03e53,2.0,2018-02-21T00:00:00,2018-02-21,133.03,240.0
115966,3b777b775721dfa8d36de2a320a03e53,1.0,2018-02-22T00:00:00,2018-02-22,133.16,240.0
116032,3b777b775721dfa8d36de2a320a03e53,2.0,2018-02-22T00:00:00,2018-02-22,133.16,230.4
115978,3b777b775721dfa8d36de2a320a03e53,2.0,2018-02-22T00:00:00,2018-02-22,133.16,230.4
116319,3b777b775721dfa8d36de2a320a03e53,1.0,2018-02-26T00:00:00,2018-02-26,133.28,230.4
116580,3b777b775721dfa8d36de2a320a03e53,2.0,2018-02-27T00:00:00,2018-02-27,133.32,230.4
116457,3b777b775721dfa8d36de2a320a03e53,1.0,2018-02-27T00:00:00,2018-02-27,133.32,240.0
116430,3b777b775721dfa8d36de2a320a03e53,1.0,2018-02-27T00:00:00,2018-02-27,13.28,24.003
116676,3b777b775721dfa8d36de2a320a03e53,2.0,2018-02-28T00:00:00,2018-02-28,133.49,220.8
116726,3b777b775721dfa8d36de2a320a03e53,1.0,2018-02-28T00:00:00,2018-02-28,133.49,240.0
116737,3b777b775721dfa8d36de2a320a03e53,4.0,2018-02-28T00:00:00,2018-02-28,133.49,220.8
116635,3b777b775721dfa8d36de2a320a03e53,2.0,2018-02-27T00:00:00,2018-02-28,133.81,240.0
116630,3b777b775721dfa8d36de2a320a03e53,3.0,2018-02-27T00:00:00,2018-02-28,133.32,240.0
154774,3b777b775721dfa8d36de2a320a03e53,1.0,2018-03-06T00:00:00,2018-03-06,133.81,230.4
154751,3b777b775721dfa8d36de2a320a03e53,3.0,2018-03-06T00:00:00,2018-03-06,133.81,220.8
115650,3b777b775721dfa8d36de2a320a03e53,1.0,2018-02-20T00:00:00,2018-03-07,132.94,240.0
154980,3b777b775721dfa8d36de2a320a03e53,1.0,2018-03-07T00:00:00,2018-03-07,133.81,240.0
154804,3b777b775721dfa8d36de2a320a03e53,2.0,2018-03-06T00:00:00,2018-03-07,133.81,192.0
155479,3b777b775721dfa8d36de2a320a03e53,1.0,2018-03-12T00:00:00,2018-03-12,133.81,225.6
155662,3b777b775721dfa8d36de2a320a03e53,1.0,2018-03-12T00:00:00,2018-03-13,133.81,230.4
168365,3b777b775721dfa8d36de2a320a03e53,1.0,2018-03-14T00:00:00,2018-03-14,133.81,240.0
168985,3b777b775721dfa8d36de2a320a03e53,2.0,2018-03-19T00:00:00,2018-03-19,133.81,220.8
168883,3b777b775721dfa8d36de2a320a03e53,1.0,2018-03-19T00:00:00,2018-03-19,133.81,230.4
168910,3b777b775721dfa8d36de2a320a03e53,1.0,2018-03-19T00:00:00,2018-03-19,133.81,204.0
168949,3b777b775721dfa8d36de2a320a03e53,2.0,2018-03-19T00:00:00,2018-03-19,133.81,211.2
169499,3b777b775721dfa8d36de2a320a03e53,2.0,2018-03-22T00:00:00,2018-03-22,133.81,225.6
169791,3b777b775721dfa8d36de2a320a03e53,1.0,2018-03-26T00:00:00,2018-03-26,133.81,240.0
169818,3b777b775721dfa8d36de2a320a03e53,1.0,2018-03-26T00:00:00,2018-03-26,133.81,230.4
83723,3b777b775721dfa8d36de2a320a03e53,1.0,2018-03-27T00:00:00,2018-03-27,133.81,225.6
83906,3b777b775721dfa8d36de2a320a03e53,1.0,2018-03-28T00:00:00,2018-03-28,133.81,225.6
83966,3b777b775721dfa8d36de2a320a03e53,2.0,2018-03-29T00:00:00,2018-03-29,133.81,240.0
84312,3b777b775721dfa8d36de2a320a03e53,1.0,2018-04-04T00:00:00,2018-04-04,133.81,240.0
84564,3b777b775721dfa8d36de2a320a03e53,2.0,2018-04-06T00:00:00,2018-04-06,133.82,220.8
114832,3b777b775721dfa8d36de2a320a03e53,2.0,2018-04-19T00:00:00,2018-04-19,133.82,230.4
114920,3b777b775721dfa8d36de2a320a03e53,1.0,2018-04-23T00:00:00,2018-04-23,133.82,225.6
115035,3b777b775721dfa8d36de2a320a03e53,2.0,2018-04-23T00:00:00,2018-04-23,133.82,220.8
115148,3b777b775721dfa8d36de2a320a03e53,2.0,2018-04-24T00:00:00,2018-04-24,133.81,240.0
115159,3b777b775721dfa8d36de2a320a03e53,1.0,2018-04-24T00:00:00,2018-04-24,133.81,230.4
115225,3b777b775721dfa8d36de2a320a03e53,2.0,2018-04-24T00:00:00,2018-04-24,135.82,225.6
115235,3b777b775721dfa8d36de2a320a03e53,3.0,2018-04-24T00:00:00,2018-04-24,135.82,240.0
129554,3b777b775721dfa8d36de2a320a03e53,1.0,2018-04-26T00:00:00,2018-04-26,136.16,225.6
129489,3b777b775721dfa8d36de2a320a03e53,1.0,2018-04-26T00:00:00,2018-04-26,136.16,240.0
129649,3b777b775721dfa8d36de2a320a03e53,1.0,2018-04-27T00:00:00,2018-04-27,136.21,240.0
129620,3b777b775721dfa8d36de2a320a03e53,1.0,2018-04-27T00:00:00,2018-04-27,136.21,211.2
129819,3b777b775721dfa8d36de2a320a03e53,2.0,2018-04-30T00:00:00,2018-04-30,140.05,240.0
130097,3b777b775721dfa8d36de2a320a03e53,1.0,2018-05-03T00:00:00,2018-05-03,140.05,230.4
130337,3b777b775721dfa8d36de2a320a03e53,1.0,2018-05-07T00:00:00,2018-05-07,140.05,225.6
130291,3b777b775721dfa8d36de2a320a03e53,3.0,2018-05-07T00:00:00,2018-05-07,140.05,240.0
130624,3b777b775721dfa8d36de2a320a03e53,4.0,2018-05-08T00:00:00,2018-05-08,140.05,220.8
130545,3b777b775721dfa8d36de2a320a03e53,1.0,2018-05-08T00:00:00,2018-05-08,140.05,230.4
193712,3b777b775721dfa8d36de2a320a03e53,4.0,2018-05-11T00:00:00,2018-05-11,140.05,236.44
194054,3b777b775721dfa8d36de2a320a03e53,1.0,2018-05-15T00:00:00,2018-05-15,140.05,241.58
194210,3b777b775721dfa8d36de2a320a03e53,2.0,2018-05-16T00:00:00,2018-05-16,140.05,236.44
194938,3b777b775721dfa8d36de2a320a03e53,1.0,2018-05-22T00:00:00,2018-05-22,140.05,257.0
194772,3b777b775721dfa8d36de2a320a03e53,1.0,2018-05-22T00:00:00,2018-05-22,140.05,246.72
195014,3b777b775721dfa8d36de2a320a03e53,1.0,2018-05-23T00:00:00,2018-05-23,140.05,236.44
195079,3b777b775721dfa8d36de2a320a03e53,1.0,2018-05-23T00:00:00,2018-05-23,136.43,246.72
213309,3b777b775721dfa8d36de2a320a03e53,1.0,2018-05-24T00:00:00,2018-05-24,140.05,257.0
213583,3b777b775721dfa8d36de2a320a03e53,1.0,2018-05-28T00:00:00,2018-05-28,140.05,257.0
213578,3b777b775721dfa8d36de2a320a03e53,2.0,2018-05-28T00:00:00,2018-05-28,140.05,241.58
213533,3b777b775721dfa8d36de2a320a03e53,1.0,2018-05-28T00:00:00,2018-05-28,140.05,257.0
213458,3b777b775721dfa8d36de2a320a03e53,1.0,2018-05-28T00:00:00,2018-05-28,140.05,257.0
213615,3b777b775721dfa8d36de2a320a03e53,1.0,2018-05-29T00:00:00,2018-05-29,140.04,241.58
214086,3b777b775721dfa8d36de2a320a03e53,1.0,2018-06-04T00:00:00,2018-06-04,140.04,257.0
214133,3b777b775721dfa8d36de2a320a03e53,1.0,2018-06-04T00:00:00,2018-06-04,140.04,257.0
243320,3b777b775721dfa8d36de2a320a03e53,4.0,2018-06-13T00:00:00,2018-06-13,138.39,236.44
243658,3b777b775721dfa8d36de2a320a03e53,1.0,2018-06-18T00:00:00,2018-06-18,138.27,246.72
243609,3b777b775721dfa8d36de2a320a03e53,2.0,2018-06-18T00:00:00,2018-06-18,138.27,257.0
243786,3b777b775721dfa8d36de2a320a03e53,1.0,2018-06-19T00:00:00,2018-06-19,138.17,241.58
243791,3b777b775721dfa8d36de2a320a03e53,2.0,2018-06-19T00:00:00,2018-06-19,138.17,246.72
243870,3b777b775721dfa8d36de2a320a03e53,1.0,2018-06-19T00:00:00,2018-06-19,138.17,257.0
243933,3b777b775721dfa8d36de2a320a03e53,1.0,2018-06-20T00:00:00,2018-06-20,138.06,257.0
31803,3b777b775721dfa8d36de2a320a03e53,2.0,2018-06-27T00:00:00,2018-06-27,138.02,246.72
31991,3b777b775721dfa8d36de2a320a03e53,1.0,2018-06-29T00:00:00,2018-06-29,138.02,241.58
32218,3b777b775721dfa8d36de2a320a03e53,1.0,2018-07-02T00:00:00,2018-07-03,138.02,246.72
32572,3b777b775721dfa8d36de2a320a03e53,2.0,2018-07-09T00:00:00,2018-07-09,138.02,257.0
32691,3b777b775721dfa8d36de2a320a03e53,1.0,2018-07-10T00:00:00,2018-07-10,138.02,257.0
32717,3b777b775721dfa8d36de2a320a03e53,1.0,2018-07-11T00:00:00,2018-07-11,138.02,241.58
32875,3b777b775721dfa8d36de2a320a03e53,3.0,2018-07-13T00:00:00,2018-07-13,138.02,241.58
34748,3b777b775721dfa8d36de2a320a03e53,2.0,2018-07-18T00:00:00,2018-07-18,138.02,241.58
34889,3b777b775721dfa8d36de2a320a03e53,1.0,2018-07-20T00:00:00,2018-07-20,136.45,257.0
35568,3b777b775721dfa8d36de2a320a03e53,1.0,2018-08-02T00:00:00,2018-08-03,138.86,246.72
35839,3b777b775721dfa8d36de2a320a03e53,2.0,2018-08-08T00:00:00,2018-08-08,138.88,236.44
201615,3b777b775721dfa8d36de2a320a03e53,4.0,2018-08-09T00:00:00,2018-08-09,138.9,236.44
201591,3b777b775721dfa8d36de2a320a03e53,1.0,2018-08-09T00:00:00,2018-08-09,138.9,226.16
35997,3b777b775721dfa8d36de2a320a03e53,1.0,2018-08-09T00:00:00,2018-08-09,138.9,246.72
201687,3b777b775721dfa8d36de2a320a03e53,1.0,2018-08-10T00:00:00,2018-08-10,138.97,246.72
202255,3b777b775721dfa8d36de2a320a03e53,1.0,2018-08-16T00:00:00,2018-08-16,138.99,257.0
202287,3b777b775721dfa8d36de2a320a03e53,1.0,2018-08-16T00:00:00,2018-08-16,138.99,241.58
202412,3b777b775721dfa8d36de2a320a03e53,1.0,2018-08-20T00:00:00,2018-08-20,139.01,257.0
202724,3b777b775721dfa8d36de2a320a03e53,1.0,2018-08-21T00:00:00,2018-08-22,139.03,241.58
202718,3b777b775721dfa8d36de2a320a03e53,2.0,2018-08-21T00:00:00,2018-08-22,139.03,257.0
202966,3b777b775721dfa8d36de2a320a03e53,1.0,2018-08-23T00:00:00,2018-08-23,139.08,236.44
203006,3b777b775721dfa8d36de2a320a03e53,1.0,2018-08-24T00:00:00,2018-08-24,139.09,246.72
255451,3b777b775721dfa8d36de2a320a03e53,1.0,2018-08-24T00:00:00,2018-08-24,139.09,236.44
255895,3b777b775721dfa8d36de2a320a03e53,1.0,2018-08-28T00:00:00,2018-08-28,139.13,257.0
256079,3b777b775721dfa8d36de2a320a03e53,2.0,2018-08-30T00:00:00,2018-08-30,139.15,241.58
256118,3b777b775721dfa8d36de2a320a03e53,1.0,2018-08-30T00:00:00,2018-08-30,139.15,226.16
256338,3b777b775721dfa8d36de2a320a03e53,2.0,2018-09-03T00:00:00,2018-09-03,139.21,236.44
256605,3b777b775721dfa8d36de2a320a03e53,1.0,2018-09-04T00:00:00,2018-09-04,139.25,257.0
21265,3b777b775721dfa8d36de2a320a03e53,1.0,2018-09-07T00:00:00,2018-09-07,139.27,257.0
21566,3b777b775721dfa8d36de2a320a03e53,1.0,2018-09-10T00:00:00,2018-09-10,139.37,241.58
21404,3b777b775721dfa8d36de2a320a03e53,1.0,2018-09-10T00:00:00,2018-09-10,139.3,257.0
21395,3b777b775721dfa8d36de2a320a03e53,2.0,2018-09-10T00:00:00,2018-09-10,139.3,257.0
21627,3b777b775721dfa8d36de2a320a03e53,1.0,2018-09-11T00:00:00,2018-09-11,139.37,226.16
21717,3b777b775721dfa8d36de2a320a03e53,1.0,2018-09-11T00:00:00,2018-09-11,139.37,246.72
21941,3b777b775721dfa8d36de2a320a03e53,3.0,2018-09-12T00:00:00,2018-09-12,139.43,246.72
21786,3b777b775721dfa8d36de2a320a03e53,1.0,2018-09-11T00:00:00,2018-09-12,139.43,257.0
22394,3b777b775721dfa8d36de2a320a03e53,1.0,2018-09-17T00:00:00,2018-09-17,139.43,257.0
22277,3b777b775721dfa8d36de2a320a03e53,2.0,2018-09-17T00:00:00,2018-09-17,139.43,257.0
47200,3b777b775721dfa8d36de2a320a03e53,1.0,2018-09-24T00:00:00,2018-09-24,139.43,257.0
47030,3b777b775721dfa8d36de2a320a03e53,1.0,2018-09-24T00:00:00,2018-09-24,139.43,241.58
47255,3b777b775721dfa8d36de2a320a03e53,2.0,2018-09-25T00:00:00,2018-09-25,139.43,226.16
47465,3b777b775721dfa8d36de2a320a03e53,1.0,2018-09-26T00:00:00,2018-09-26,139.43,257.0
47325,3b777b775721dfa8d36de2a320a03e53,1.0,2018-09-25T00:00:00,2018-09-26,139.43,257.0
47701,3b777b775721dfa8d36de2a320a03e53,3.0,2018-09-28T00:00:00,2018-09-28,139.43,236.44
47907,3b777b775721dfa8d36de2a320a03e53,1.0,2018-10-01T00:00:00,2018-10-01,139.43,257.0
47780,3b777b775721dfa8d36de2a320a03e53,3.0,2018-09-28T00:00:00,2018-10-01,139.43,257.0
222200,3b777b775721dfa8d36de2a320a03e53,2.0,2018-10-04T00:00:00,2018-10-04,139.43,246.72
223485,3b777b775721dfa8d36de2a320a03e53,2.0,2018-10-15T00:00:00,2018-10-15,139.43,236.44
223549,3b777b775721dfa8d36de2a320a03e53,1.0,2018-10-15T00:00:00,2018-10-16,139.43,246.72
232335,3b777b775721dfa8d36de2a320a03e53,1.0,2018-10-16T00:00:00,2018-10-16,139.43,241.58
223621,3b777b775721dfa8d36de2a320a03e53,4.0,2018-10-16T00:00:00,2018-10-16,139.43,236.44
232522,3b777b775721dfa8d36de2a320a03e53,2.0,2018-10-17T00:00:00,2018-10-17,139.43,241.58
232955,3b777b775721dfa8d36de2a320a03e53,1.0,2018-10-22T00:00:00,2018-10-22,139.43,257.0
233223,3b777b775721dfa8d36de2a320a03e53,2.0,2018-10-22T00:00:00,2018-10-23,139.43,257.0
233260,3b777b775721dfa8d36de2a320a03e53,1.0,2018-10-23T00:00:00,2018-10-23,139.43,246.72
233275,3b777b775721dfa8d36de2a320a03e53,1.0,2018-10-23T00:00:00,2018-10-23,139.43,241.58
233445,3b777b775721dfa8d36de2a320a03e53,2.0,2018-10-23T00:00:00,2018-10-24,139.43,246.72
233802,3b777b775721dfa8d36de2a320a03e53,1.0,2018-10-25T00:00:00,2018-10-25,139.43,241.58
233716,3b777b775721dfa8d36de2a320a03e53,1.0,2018-10-25T00:00:00,2018-10-25,13.47,26.67
140254,3b777b775721dfa8d36de2a320a03e53,1.0,2018-10-29T00:00:00,2018-10-29,139.43,246.72
140186,3b777b775721dfa8d36de2a320a03e53,1.0,2018-10-29T00:00:00,2018-10-29,139.43,257.0
140314,3b777b775721dfa8d36de2a320a03e53,1.0,2018-10-30T00:00:00,2018-10-30,139.43,257.0
140747,3b777b775721dfa8d36de2a320a03e53,1.0,2018-11-01T00:00:00,2018-11-01,139.43,241.58
181552,3b777b775721dfa8d36de2a320a03e53,1.0,2018-11-06T00:00:00,2018-11-06,0.0,246.72
181744,3b777b775721dfa8d36de2a320a03e53,1.0,2018-11-07T00:00:00,2018-11-07,138.48,257.0
181806,3b777b775721dfa8d36de2a320a03e53,1.0,2018-11-07T00:00:00,2018-11-08,138.48,257.0
182076,3b777b775721dfa8d36de2a320a03e53,2.0,2018-11-08T00:00:00,2018-11-08,138.48,236.44
182123,3b777b775721dfa8d36de2a320a03e53,1.0,2018-11-08T00:00:00,2018-11-09,138.48,246.72
182138,3b777b775721dfa8d36de2a320a03e53,4.0,2018-11-09T00:00:00,2018-11-09,138.48,246.72
182200,3b777b775721dfa8d36de2a320a03e53,1.0,2018-11-09T00:00:00,2018-11-09,138.48,257.0
182249,3b777b775721dfa8d36de2a320a03e53,1.0,2018-11-09T00:00:00,2018-11-09,138.48,257.0
182719,3b777b775721dfa8d36de2a320a03e53,2.0,2018-11-13T00:00:00,2018-11-13,138.48,257.0
182992,3b777b775721dfa8d36de2a320a03e53,2.0,2018-11-14T00:00:00,2018-11-14,138.48,236.44
183003,3b777b775721dfa8d36de2a320a03e53,2.0,2018-11-14T00:00:00,2018-11-14,138.48,236.44
73878,3b777b775721dfa8d36de2a320a03e53,1.0,2018-11-20T00:00:00,2018-11-20,138.48,257.0
124018,3b777b775721dfa8d36de2a320a03e53,1.0,2018-11-22T00:00:00,2018-11-22,138.48,246.72
124155,3b777b775721dfa8d36de2a320a03e53,1.0,2018-11-22T00:00:00,2018-11-23,138.48,231.3
124469,3b777b775721dfa8d36de2a320a03e53,3.0,2018-11-26T00:00:00,2018-11-26,138.48,241.58
124392,3b777b775721dfa8d36de2a320a03e53,1.0,2018-11-25T00:00:00,2018-11-26,138.48,257.0
124844,3b777b775721dfa8d36de2a320a03e53,2.0,2018-11-27T00:00:00,2018-11-27,138.48,241.58
159121,3b777b775721dfa8d36de2a320a03e53,1.0,2018-12-03T00:00:00,2018-12-03,138.48,236.44
159053,3b777b775721dfa8d36de2a320a03e53,3.0,2018-11-30T00:00:00,2018-12-03,138.48,257.0
159647,3b777b775721dfa8d36de2a320a03e53,2.0,2018-12-05T00:00:00,2018-12-05,138.48,241.58
159852,3b777b775721dfa8d36de2a320a03e53,2.0,2018-12-06T00:00:00,2018-12-06,138.48,257.0
160237,3b777b775721dfa8d36de2a320a03e53,1.0,2018-12-10T00:00:00,2018-12-10,138.48,226.16
160214,3b777b775721dfa8d36de2a320a03e53,1.0,2018-12-10T00:00:00,2018-12-10,138.48,241.58
162672,3b777b775721dfa8d36de2a320a03e53,2.0,2018-12-10T00:00:00,2018-12-11,138.48,236.44
163056,3b777b775721dfa8d36de2a320a03e53,1.0,2018-12-12T00:00:00,2018-12-12,135.05,236.44
163091,3b777b775721dfa8d36de2a320a03e53,1.0,2018-12-12T00:00:00,2018-12-12,135.05,257.0
163194,3b777b775721dfa8d36de2a320a03e53,1.0,2018-12-12T00:00:00,2018-12-13,137.03,257.0
163491,3b777b775721dfa8d36de2a320a03e53,1.0,2018-12-17T00:00:00,2018-12-17,137.01,236.44
163711,3b777b775721dfa8d36de2a320a03e53,1.0,2018-12-18T00:00:00,2018-12-18,136.98,257.0
163654,3b777b775721dfa8d36de2a320a03e53,4.0,2018-12-17T00:00:00,2018-12-18,136.98,241.58
163938,3b777b775721dfa8d36de2a320a03e53,2.0,2018-12-20T00:00:00,2018-12-20,136.82,236.44
71667,3b777b775721dfa8d36de2a320a03e53,1.0,2019-01-02T00:00:00,2019-01-02,136.82,246.72
71893,3b777b775721dfa8d36de2a320a03e53,2.0,2019-01-04T00:00:00,2019-01-04,136.82,257.0
71919,3b777b775721dfa8d36de2a320a03e53,1.0,2019-01-04T00:00:00,2019-01-04,136.82,257.0
71940,3b777b775721dfa8d36de2a320a03e53,2.0,2019-01-04T00:00:00,2019-01-07,136.82,257.0
72129,3b777b775721dfa8d36de2a320a03e53,2.0,2019-01-08T00:00:00,2019-01-08,136.82,241.58
72307,3b777b775721dfa8d36de2a320a03e53,3.0,2019-01-09T00:00:00,2019-01-09,136.82,241.58
72282,3b777b775721dfa8d36de2a320a03e53,1.0,2019-01-09T00:00:00,2019-01-09,136.82,246.72
72423,3b777b775721dfa8d36de2a320a03e53,1.0,2019-01-09T00:00:00,2019-01-10,136.82,236.44
